,Year,Month,Origin,Dest,Cancelled,origin_lat,origin_long,dest_lat,dest_long
0,2008,1,BUR,SMF,1,34.20061917,-118.3584969,38.69542167,-121.5907669
1,2008,1,BUR,SMF,1,34.20061917,-118.3584969,38.69542167,-121.5907669
2,2008,2,BUR,SMF,1,34.20061917,-118.3584969,38.69542167,-121.5907669
3,2008,8,BUR,SMF,1,34.20061917,-118.3584969,38.69542167,-121.5907669
4,2008,9,BUR,SMF,1,34.20061917,-118.3584969,38.69542167,-121.5907669
5,2008,11,BUR,SMF,1,34.20061917,-118.3584969,38.69542167,-121.5907669
6,2008,12,BUR,SMF,1,34.20061917,-118.3584969,38.69542167,-121.5907669
7,2008,12,BUR,SMF,1,34.20061917,-118.3584969,38.69542167,-121.5907669
8,2008,2,LAS,SMF,1,36.08036111,-115.1523333,38.69542167,-121.5907669
9,2008,2,LAS,SMF,1,36.08036111,-115.1523333,38.69542167,-121.5907669
10,2008,2,LAS,SMF,1,36.08036111,-115.1523333,38.69542167,-121.5907669
11,2008,6,LAS,SMF,1,36.08036111,-115.1523333,38.69542167,-121.5907669
12,2008,12,LAS,SMF,1,36.08036111,-115.1523333,38.69542167,-121.5907669
13,2008,12,LAS,SMF,1,36.08036111,-115.1523333,38.69542167,-121.5907669
14,2008,12,LAS,SMF,1,36.08036111,-115.1523333,38.69542167,-121.5907669
15,2008,12,LAS,SMF,1,36.08036111,-115.1523333,38.69542167,-121.5907669
16,2008,12,LAS,SMF,1,36.08036111,-115.1523333,38.69542167,-121.5907669
17,2008,12,LAS,SMF,1,36.08036111,-115.1523333,38.69542167,-121.5907669
18,2008,1,LAX,SMF,1,33.94253611,-118.4080744,38.69542167,-121.5907669
19,2008,1,LAX,SMF,1,33.94253611,-118.4080744,38.69542167,-121.5907669
20,2008,1,LAX,SMF,1,33.94253611,-118.4080744,38.69542167,-121.5907669
21,2008,1,LAX,SMF,1,33.94253611,-118.4080744,38.69542167,-121.5907669
22,2008,3,LAX,SMF,1,33.94253611,-118.4080744,38.69542167,-121.5907669
23,2008,3,LAX,SMF,1,33.94253611,-118.4080744,38.69542167,-121.5907669
24,2008,10,LAX,SMF,1,33.94253611,-118.4080744,38.69542167,-121.5907669
25,2008,11,LAX,SMF,1,33.94253611,-118.4080744,38.69542167,-121.5907669
26,2008,12,LAX,SMF,1,33.94253611,-118.4080744,38.69542167,-121.5907669
27,2008,12,LAX,SMF,1,33.94253611,-118.4080744,38.69542167,-121.5907669
28,2008,12,LAX,SMF,1,33.94253611,-118.4080744,38.69542167,-121.5907669
29,2008,12,LAX,SMF,1,33.94253611,-118.4080744,38.69542167,-121.5907669
30,2008,12,OAK,SMF,1,37.72129083,-122.2207167,38.69542167,-121.5907669
31,2008,1,ONT,SMF,1,34.056,-117.6011944,38.69542167,-121.5907669
32,2008,1,ONT,SMF,1,34.056,-117.6011944,38.69542167,-121.5907669
33,2008,1,ONT,SMF,1,34.056,-117.6011944,38.69542167,-121.5907669
34,2008,2,ONT,SMF,1,34.056,-117.6011944,38.69542167,-121.5907669
35,2008,2,ONT,SMF,1,34.056,-117.6011944,38.69542167,-121.5907669
36,2008,8,ONT,SMF,1,34.056,-117.6011944,38.69542167,-121.5907669
37,2008,1,PHX,SMF,1,33.43416667,-112.0080556,38.69542167,-121.5907669
38,2008,1,SAN,SMF,1,32.73355611,-117.1896567,38.69542167,-121.5907669
39,2008,1,SAN,SMF,1,32.73355611,-117.1896567,38.69542167,-121.5907669
40,2008,1,SAN,SMF,1,32.73355611,-117.1896567,38.69542167,-121.5907669
41,2008,2,SAN,SMF,1,32.73355611,-117.1896567,38.69542167,-121.5907669
42,2008,2,SAN,SMF,1,32.73355611,-117.1896567,38.69542167,-121.5907669
43,2008,3,SAN,SMF,1,32.73355611,-117.1896567,38.69542167,-121.5907669
44,2008,7,SAN,SMF,1,32.73355611,-117.1896567,38.69542167,-121.5907669
45,2008,10,SAN,SMF,1,32.73355611,-117.1896567,38.69542167,-121.5907669
46,2008,10,SAN,SMF,1,32.73355611,-117.1896567,38.69542167,-121.5907669
47,2008,12,SAN,SMF,1,32.73355611,-117.1896567,38.69542167,-121.5907669
48,2008,12,SAN,SMF,1,32.73355611,-117.1896567,38.69542167,-121.5907669
49,2008,12,SAN,SMF,1,32.73355611,-117.1896567,38.69542167,-121.5907669
50,2008,12,SAN,SMF,1,32.73355611,-117.1896567,38.69542167,-121.5907669
51,2008,12,SAN,SMF,1,32.73355611,-117.1896567,38.69542167,-121.5907669
52,2008,1,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
53,2008,1,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
54,2008,1,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
55,2008,1,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
56,2008,1,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
57,2008,2,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
58,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
59,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
60,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
61,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
62,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
63,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
64,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
65,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
66,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
67,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
68,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
69,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
70,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
71,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
72,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
73,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
74,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
75,2008,12,SFO,SMF,1,37.61900194,-122.3748433,38.69542167,-121.5907669
76,2008,1,SNA,SMF,1,33.67565861,-117.8682225,38.69542167,-121.5907669
77,2008,12,SNA,SMF,1,33.67565861,-117.8682225,38.69542167,-121.5907669
78,2008,2,MDW,SMF,1,41.7859825,-87.75242444,38.69542167,-121.5907669
79,2008,2,MDW,SMF,1,41.7859825,-87.75242444,38.69542167,-121.5907669
80,2008,2,MDW,SMF,1,41.7859825,-87.75242444,38.69542167,-121.5907669
81,2008,12,MDW,SMF,1,41.7859825,-87.75242444,38.69542167,-121.5907669
82,2008,12,MDW,SMF,1,41.7859825,-87.75242444,38.69542167,-121.5907669
83,2008,12,PDX,SMF,1,45.58872222,-122.5975,38.69542167,-121.5907669
84,2008,12,PDX,SMF,1,45.58872222,-122.5975,38.69542167,-121.5907669
85,2008,12,PDX,SMF,1,45.58872222,-122.5975,38.69542167,-121.5907669
86,2008,12,PDX,SMF,1,45.58872222,-122.5975,38.69542167,-121.5907669
87,2008,12,PDX,SMF,1,45.58872222,-122.5975,38.69542167,-121.5907669
88,2008,12,PDX,SMF,1,45.58872222,-122.5975,38.69542167,-121.5907669
89,2008,12,PDX,SMF,1,45.58872222,-122.5975,38.69542167,-121.5907669
90,2008,12,PDX,SMF,1,45.58872222,-122.5975,38.69542167,-121.5907669
91,2008,12,PDX,SMF,1,45.58872222,-122.5975,38.69542167,-121.5907669
92,2008,12,PDX,SMF,1,45.58872222,-122.5975,38.69542167,-121.5907669
93,2008,12,PDX,SMF,1,45.58872222,-122.5975,38.69542167,-121.5907669
94,2008,12,PDX,SMF,1,45.58872222,-122.5975,38.69542167,-121.5907669
95,2008,12,PDX,SMF,1,45.58872222,-122.5975,38.69542167,-121.5907669
96,2008,12,PDX,SMF,1,45.58872222,-122.5975,38.69542167,-121.5907669
97,2008,12,PDX,SMF,1,45.58872222,-122.5975,38.69542167,-121.5907669
98,2008,12,PDX,SMF,1,45.58872222,-122.5975,38.69542167,-121.5907669
99,2008,1,SLC,SMF,1,40.78838778,-111.9777731,38.69542167,-121.5907669
100,2008,7,SLC,SMF,1,40.78838778,-111.9777731,38.69542167,-121.5907669
101,2008,12,SLC,SMF,1,40.78838778,-111.9777731,38.69542167,-121.5907669
102,2008,1,GEG,SMF,1,47.61985556,-117.5338425,38.69542167,-121.5907669
103,2008,1,GEG,SMF,1,47.61985556,-117.5338425,38.69542167,-121.5907669
104,2008,12,SEA,SMF,1,47.44898194,-122.3093131,38.69542167,-121.5907669
105,2008,12,SEA,SMF,1,47.44898194,-122.3093131,38.69542167,-121.5907669
106,2008,12,SEA,SMF,1,47.44898194,-122.3093131,38.69542167,-121.5907669
107,2008,12,SEA,SMF,1,47.44898194,-122.3093131,38.69542167,-121.5907669
108,2008,12,SEA,SMF,1,47.44898194,-122.3093131,38.69542167,-121.5907669
109,2008,12,SEA,SMF,1,47.44898194,-122.3093131,38.69542167,-121.5907669
110,2008,12,SEA,SMF,1,47.44898194,-122.3093131,38.69542167,-121.5907669
111,2008,12,SEA,SMF,1,47.44898194,-122.3093131,38.69542167,-121.5907669
112,2008,12,SEA,SMF,1,47.44898194,-122.3093131,38.69542167,-121.5907669
113,2008,12,SEA,SMF,1,47.44898194,-122.3093131,38.69542167,-121.5907669
114,2008,12,SEA,SMF,1,47.44898194,-122.3093131,38.69542167,-121.5907669
115,2008,7,DEN,SMF,1,39.85840806,-104.6670019,38.69542167,-121.5907669
116,2008,12,DEN,SMF,1,39.85840806,-104.6670019,38.69542167,-121.5907669
117,2008,7,IAD,SMF,1,38.94453194,-77.45580972,38.69542167,-121.5907669
118,2008,7,LGB,SMF,1,33.81772222,-118.1516111,38.69542167,-121.5907669
119,2008,1,BFL,SMF,1,35.43359806,-119.0567681,38.69542167,-121.5907669
120,2008,9,IAH,SMF,1,29.98047222,-95.33972222,38.69542167,-121.5907669
121,2008,9,IAH,SMF,1,29.98047222,-95.33972222,38.69542167,-121.5907669
122,2008,9,IAH,SMF,1,29.98047222,-95.33972222,38.69542167,-121.5907669
123,2008,9,IAH,SMF,1,29.98047222,-95.33972222,38.69542167,-121.5907669
124,2008,9,IAH,SMF,1,29.98047222,-95.33972222,38.69542167,-121.5907669
125,2008,9,IAH,SMF,1,29.98047222,-95.33972222,38.69542167,-121.5907669
126,2008,9,IAH,SMF,1,29.98047222,-95.33972222,38.69542167,-121.5907669
127,2008,1,ORD,SMF,1,41.979595,-87.90446417,38.69542167,-121.5907669
128,2008,1,ORD,SMF,1,41.979595,-87.90446417,38.69542167,-121.5907669
129,2008,2,ORD,SMF,1,41.979595,-87.90446417,38.69542167,-121.5907669
130,2008,5,ORD,SMF,1,41.979595,-87.90446417,38.69542167,-121.5907669
131,2008,8,ORD,SMF,1,41.979595,-87.90446417,38.69542167,-121.5907669
132,2008,12,ORD,SMF,1,41.979595,-87.90446417,38.69542167,-121.5907669
133,2008,12,ORD,SMF,1,41.979595,-87.90446417,38.69542167,-121.5907669
134,2008,2,DFW,SMF,1,32.89595056,-97.0372,38.69542167,-121.5907669
135,2008,3,DFW,SMF,1,32.89595056,-97.0372,38.69542167,-121.5907669
136,2008,3,DFW,SMF,1,32.89595056,-97.0372,38.69542167,-121.5907669
137,2008,3,DFW,SMF,1,32.89595056,-97.0372,38.69542167,-121.5907669
138,2008,3,DFW,SMF,1,32.89595056,-97.0372,38.69542167,-121.5907669
139,2008,3,DFW,SMF,1,32.89595056,-97.0372,38.69542167,-121.5907669
140,2008,3,DFW,SMF,1,32.89595056,-97.0372,38.69542167,-121.5907669
141,2008,3,DFW,SMF,1,32.89595056,-97.0372,38.69542167,-121.5907669
142,2008,5,DFW,SMF,1,32.89595056,-97.0372,38.69542167,-121.5907669
143,2008,5,DFW,SMF,1,32.89595056,-97.0372,38.69542167,-121.5907669
144,2008,11,DFW,SMF,1,32.89595056,-97.0372,38.69542167,-121.5907669
145,2008,3,COS,SMF,1,38.80580556,-104.70025,38.69542167,-121.5907669
146,2008,1,ATL,SMF,1,33.64044444,-84.42694444,38.69542167,-121.5907669
147,2008,6,JFK,SMF,1,40.63975111,-73.77892556,38.69542167,-121.5907669
148,2008,6,JFK,SMF,1,40.63975111,-73.77892556,38.69542167,-121.5907669
149,2008,7,JFK,SMF,1,40.63975111,-73.77892556,38.69542167,-121.5907669
150,2008,7,JFK,SMF,1,40.63975111,-73.77892556,38.69542167,-121.5907669
151,2008,7,JFK,SMF,1,40.63975111,-73.77892556,38.69542167,-121.5907669
152,2008,8,JFK,SMF,1,40.63975111,-73.77892556,38.69542167,-121.5907669
153,2008,1,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
154,2008,1,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
155,2008,1,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
156,2008,5,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
157,2008,6,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
158,2008,7,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
159,2008,8,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
160,2008,8,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
161,2008,9,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
162,2008,9,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
163,2008,9,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
164,2008,10,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
165,2008,10,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
166,2008,10,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
167,2008,10,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
168,2008,10,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
169,2008,10,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
170,2008,11,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
171,2008,11,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
172,2008,12,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
173,2008,12,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
174,2008,12,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
175,2008,12,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
176,2008,12,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
177,2008,12,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
178,2008,12,ACV,SMF,1,40.97811528,-124.1086189,38.69542167,-121.5907669
179,2008,1,BUR,SJC,1,34.20061917,-118.3584969,37.36186194,-121.9290089
180,2008,7,BUR,SJC,1,34.20061917,-118.3584969,37.36186194,-121.9290089
181,2008,9,BUR,SJC,1,34.20061917,-118.3584969,37.36186194,-121.9290089
182,2008,11,BUR,SJC,1,34.20061917,-118.3584969,37.36186194,-121.9290089
183,2008,12,BUR,SJC,1,34.20061917,-118.3584969,37.36186194,-121.9290089
184,2008,1,LAS,SJC,1,36.08036111,-115.1523333,37.36186194,-121.9290089
185,2008,2,LAS,SJC,1,36.08036111,-115.1523333,37.36186194,-121.9290089
186,2008,12,LAS,SJC,1,36.08036111,-115.1523333,37.36186194,-121.9290089
187,2008,12,LAS,SJC,1,36.08036111,-115.1523333,37.36186194,-121.9290089
188,2008,12,LAS,SJC,1,36.08036111,-115.1523333,37.36186194,-121.9290089
189,2008,12,LAS,SJC,1,36.08036111,-115.1523333,37.36186194,-121.9290089
190,2008,12,LAS,SJC,1,36.08036111,-115.1523333,37.36186194,-121.9290089
191,2008,12,LAS,SJC,1,36.08036111,-115.1523333,37.36186194,-121.9290089
192,2008,1,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
193,2008,1,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
194,2008,1,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
195,2008,1,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
196,2008,1,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
197,2008,1,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
198,2008,2,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
199,2008,2,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
200,2008,2,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
201,2008,6,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
202,2008,9,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
203,2008,9,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
204,2008,9,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
205,2008,10,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
206,2008,10,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
207,2008,10,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
208,2008,12,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
209,2008,12,LAX,SJC,1,33.94253611,-118.4080744,37.36186194,-121.9290089
210,2008,1,ONT,SJC,1,34.056,-117.6011944,37.36186194,-121.9290089
211,2008,8,ONT,SJC,1,34.056,-117.6011944,37.36186194,-121.9290089
212,2008,8,ONT,SJC,1,34.056,-117.6011944,37.36186194,-121.9290089
213,2008,12,ONT,SJC,1,34.056,-117.6011944,37.36186194,-121.9290089
214,2008,1,PHX,SJC,1,33.43416667,-112.0080556,37.36186194,-121.9290089
215,2008,2,PHX,SJC,1,33.43416667,-112.0080556,37.36186194,-121.9290089
216,2008,1,RNO,SJC,1,39.49857611,-119.7680647,37.36186194,-121.9290089
217,2008,1,RNO,SJC,1,39.49857611,-119.7680647,37.36186194,-121.9290089
218,2008,1,RNO,SJC,1,39.49857611,-119.7680647,37.36186194,-121.9290089
219,2008,1,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
220,2008,1,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
221,2008,1,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
222,2008,2,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
223,2008,9,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
224,2008,10,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
225,2008,10,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
226,2008,10,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
227,2008,10,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
228,2008,10,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
229,2008,10,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
230,2008,10,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
231,2008,11,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
232,2008,12,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
233,2008,12,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
234,2008,12,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
235,2008,12,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
236,2008,12,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
237,2008,12,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
238,2008,12,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
239,2008,12,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
240,2008,12,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
241,2008,12,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
242,2008,12,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
243,2008,12,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
244,2008,12,SAN,SJC,1,32.73355611,-117.1896567,37.36186194,-121.9290089
245,2008,12,SFO,SJC,1,37.61900194,-122.3748433,37.36186194,-121.9290089
246,2008,1,SNA,SJC,1,33.67565861,-117.8682225,37.36186194,-121.9290089
247,2008,1,SNA,SJC,1,33.67565861,-117.8682225,37.36186194,-121.9290089
248,2008,2,SNA,SJC,1,33.67565861,-117.8682225,37.36186194,-121.9290089
249,2008,3,SNA,SJC,1,33.67565861,-117.8682225,37.36186194,-121.9290089
250,2008,10,SNA,SJC,1,33.67565861,-117.8682225,37.36186194,-121.9290089
251,2008,10,SNA,SJC,1,33.67565861,-117.8682225,37.36186194,-121.9290089
252,2008,11,SNA,SJC,1,33.67565861,-117.8682225,37.36186194,-121.9290089
253,2008,11,SNA,SJC,1,33.67565861,-117.8682225,37.36186194,-121.9290089
254,2008,12,SNA,SJC,1,33.67565861,-117.8682225,37.36186194,-121.9290089
255,2008,12,SNA,SJC,1,33.67565861,-117.8682225,37.36186194,-121.9290089
256,2008,12,SNA,SJC,1,33.67565861,-117.8682225,37.36186194,-121.9290089
257,2008,12,SNA,SJC,1,33.67565861,-117.8682225,37.36186194,-121.9290089
258,2008,12,SNA,SJC,1,33.67565861,-117.8682225,37.36186194,-121.9290089
259,2008,12,SNA,SJC,1,33.67565861,-117.8682225,37.36186194,-121.9290089
260,2008,2,MDW,SJC,1,41.7859825,-87.75242444,37.36186194,-121.9290089
261,2008,2,MDW,SJC,1,41.7859825,-87.75242444,37.36186194,-121.9290089
262,2008,2,MDW,SJC,1,41.7859825,-87.75242444,37.36186194,-121.9290089
263,2008,12,PDX,SJC,1,45.58872222,-122.5975,37.36186194,-121.9290089
264,2008,12,PDX,SJC,1,45.58872222,-122.5975,37.36186194,-121.9290089
265,2008,12,PDX,SJC,1,45.58872222,-122.5975,37.36186194,-121.9290089
266,2008,12,PDX,SJC,1,45.58872222,-122.5975,37.36186194,-121.9290089
267,2008,12,PDX,SJC,1,45.58872222,-122.5975,37.36186194,-121.9290089
268,2008,12,PDX,SJC,1,45.58872222,-122.5975,37.36186194,-121.9290089
269,2008,12,PDX,SJC,1,45.58872222,-122.5975,37.36186194,-121.9290089
270,2008,12,PDX,SJC,1,45.58872222,-122.5975,37.36186194,-121.9290089
271,2008,12,PDX,SJC,1,45.58872222,-122.5975,37.36186194,-121.9290089
272,2008,12,PDX,SJC,1,45.58872222,-122.5975,37.36186194,-121.9290089
273,2008,12,PDX,SJC,1,45.58872222,-122.5975,37.36186194,-121.9290089
274,2008,12,PDX,SJC,1,45.58872222,-122.5975,37.36186194,-121.9290089
275,2008,1,SLC,SJC,1,40.78838778,-111.9777731,37.36186194,-121.9290089
276,2008,12,SLC,SJC,1,40.78838778,-111.9777731,37.36186194,-121.9290089
277,2008,1,SEA,SJC,1,47.44898194,-122.3093131,37.36186194,-121.9290089
278,2008,12,SEA,SJC,1,47.44898194,-122.3093131,37.36186194,-121.9290089
279,2008,12,SEA,SJC,1,47.44898194,-122.3093131,37.36186194,-121.9290089
280,2008,12,SEA,SJC,1,47.44898194,-122.3093131,37.36186194,-121.9290089
281,2008,12,SEA,SJC,1,47.44898194,-122.3093131,37.36186194,-121.9290089
282,2008,12,SEA,SJC,1,47.44898194,-122.3093131,37.36186194,-121.9290089
283,2008,12,SEA,SJC,1,47.44898194,-122.3093131,37.36186194,-121.9290089
284,2008,12,SEA,SJC,1,47.44898194,-122.3093131,37.36186194,-121.9290089
285,2008,12,SEA,SJC,1,47.44898194,-122.3093131,37.36186194,-121.9290089
286,2008,12,SEA,SJC,1,47.44898194,-122.3093131,37.36186194,-121.9290089
287,2008,3,DEN,SJC,1,39.85840806,-104.6670019,37.36186194,-121.9290089
288,2008,3,DEN,SJC,1,39.85840806,-104.6670019,37.36186194,-121.9290089
289,2008,6,DEN,SJC,1,39.85840806,-104.6670019,37.36186194,-121.9290089
290,2008,6,DEN,SJC,1,39.85840806,-104.6670019,37.36186194,-121.9290089
291,2008,7,DEN,SJC,1,39.85840806,-104.6670019,37.36186194,-121.9290089
292,2008,8,DEN,SJC,1,39.85840806,-104.6670019,37.36186194,-121.9290089
293,2008,11,DEN,SJC,1,39.85840806,-104.6670019,37.36186194,-121.9290089
294,2008,7,LGB,SJC,1,33.81772222,-118.1516111,37.36186194,-121.9290089
295,2008,11,LGB,SJC,1,33.81772222,-118.1516111,37.36186194,-121.9290089
296,2008,12,LGB,SJC,1,33.81772222,-118.1516111,37.36186194,-121.9290089
297,2008,9,IAH,SJC,1,29.98047222,-95.33972222,37.36186194,-121.9290089
298,2008,9,IAH,SJC,1,29.98047222,-95.33972222,37.36186194,-121.9290089
299,2008,9,IAH,SJC,1,29.98047222,-95.33972222,37.36186194,-121.9290089
300,2008,9,IAH,SJC,1,29.98047222,-95.33972222,37.36186194,-121.9290089
301,2008,9,IAH,SJC,1,29.98047222,-95.33972222,37.36186194,-121.9290089
302,2008,9,IAH,SJC,1,29.98047222,-95.33972222,37.36186194,-121.9290089
303,2008,9,IAH,SJC,1,29.98047222,-95.33972222,37.36186194,-121.9290089
304,2008,1,EWR,SJC,1,40.69249722,-74.16866056,37.36186194,-121.9290089
305,2008,8,EWR,SJC,1,40.69249722,-74.16866056,37.36186194,-121.9290089
306,2008,1,ORD,SJC,1,41.979595,-87.90446417,37.36186194,-121.9290089
307,2008,2,ORD,SJC,1,41.979595,-87.90446417,37.36186194,-121.9290089
308,2008,2,ORD,SJC,1,41.979595,-87.90446417,37.36186194,-121.9290089
309,2008,2,ORD,SJC,1,41.979595,-87.90446417,37.36186194,-121.9290089
310,2008,2,ORD,SJC,1,41.979595,-87.90446417,37.36186194,-121.9290089
311,2008,3,ORD,SJC,1,41.979595,-87.90446417,37.36186194,-121.9290089
312,2008,3,ORD,SJC,1,41.979595,-87.90446417,37.36186194,-121.9290089
313,2008,4,ORD,SJC,1,41.979595,-87.90446417,37.36186194,-121.9290089
314,2008,6,ORD,SJC,1,41.979595,-87.90446417,37.36186194,-121.9290089
315,2008,8,ORD,SJC,1,41.979595,-87.90446417,37.36186194,-121.9290089
316,2008,8,ORD,SJC,1,41.979595,-87.90446417,37.36186194,-121.9290089
317,2008,12,ORD,SJC,1,41.979595,-87.90446417,37.36186194,-121.9290089
318,2008,1,DFW,SJC,1,32.89595056,-97.0372,37.36186194,-121.9290089
319,2008,3,DFW,SJC,1,32.89595056,-97.0372,37.36186194,-121.9290089
320,2008,3,DFW,SJC,1,32.89595056,-97.0372,37.36186194,-121.9290089
321,2008,3,DFW,SJC,1,32.89595056,-97.0372,37.36186194,-121.9290089
322,2008,3,DFW,SJC,1,32.89595056,-97.0372,37.36186194,-121.9290089
323,2008,3,DFW,SJC,1,32.89595056,-97.0372,37.36186194,-121.9290089
324,2008,3,DFW,SJC,1,32.89595056,-97.0372,37.36186194,-121.9290089
325,2008,3,DFW,SJC,1,32.89595056,-97.0372,37.36186194,-121.9290089
